Id,MS SubClass,MS Zoning,Lot Area,Lot Shape,Land Contour,Neighborhood,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Matl,Exterior 1st,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,BsmtFin SF 1,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Area,Wood Deck SF,Open Porch SF,Screen Porch,Pool QC,SalePrice,1st Flr SF + 2nd Flr SF,Lot Area_sqrt,Gr Liv Area_sqrt,1st Flr SF_sqrt,2nd Flr SF_sqrt,Mas Vnr Area_sqrt,Total Bsmt SF_sqrt,Garage Area_sqrt
2384,20,RL,12228,Reg,Lvl,NridgHt,1Story,7,5,2006,2006,CompShg,VinylSd,Stone,206.0,Gd,TA,PConc,Ex,Gd,0.0,1721.0,1721.0,Ex,Y,1740,0,1740,0.0,2,0,4,Gd,8,0,874.0,0,43,0,No Feature,293000.0,1740,110.58028757423268,41.71330722922842,41.71330722922842,0.0,14.352700094407323,41.48493702538308,29.563490998188964
2716,20,RL,10335,IR1,Lvl,Sawyer,1Story,5,6,1968,1993,CompShg,Plywood,None,0.0,TA,TA,CBlock,TA,TA,570.0,891.0,1461.0,Gd,Y,1721,0,1721,0.0,2,1,3,TA,7,1,440.0,0,96,0,No Feature,180000.0,1721,101.66120203892929,41.48493702538308,41.48493702538308,0.0,0.0,38.22302970723278,20.97617696340303
313,80,RL,12328,IR1,Lvl,Mitchel,SLvl,6,5,1976,1976,CompShg,HdBoard,BrkFace,335.0,TA,TA,CBlock,TA,TA,539.0,473.0,1012.0,TA,Y,1034,0,1034,1.0,1,0,3,TA,6,0,888.0,0,0,0,No Feature,169900.0,1034,111.03152705425607,32.155870381627054,32.155870381627054,0.0,18.303005217723125,31.811947441173732,29.79932885150268
84,90,RM,8930,Reg,Lvl,Sawyer,1.5Fin,6,5,1978,1978,CompShg,VinylSd,None,0.0,TA,TA,Slab,No Feature,No Feature,0.0,0.0,0.0,TA,Y,1318,584,1902,0.0,2,0,4,TA,8,0,539.0,0,0,0,No Feature,112000.0,1902,94.4986772394196,43.61192497471305,36.30426972134269,24.166091947189145,0.0,0.0,23.2163735324878
81,20,RL,9672,Reg,Lvl,SawyerW,1Story,6,5,1984,1985,CompShg,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,338.0,702.0,1040.0,TA,Y,1097,0,1097,0.0,2,0,3,TA,6,0,480.0,0,0,0,No Feature,152000.0,1097,98.34632682515398,33.12099032335839,33.12099032335839,0.0,0.0,32.2490309931942,21.908902300206645
2389,60,RL,13975,IR1,Lvl,NridgHt,2Story,9,5,2005,2006,CompShg,VinylSd,BrkFace,525.0,Gd,TA,PConc,Gd,TA,0.0,1090.0,1090.0,Ex,Y,1117,1089,2206,0.0,2,1,4,Ex,10,1,670.0,148,95,0,No Feature,300000.0,2206,118.21590417536889,46.968074263269514,33.421549934136806,33.0,22.9128784747792,33.015148038438355,25.88435821108957
280,80,RL,7819,Reg,Lvl,Edwards,SLvl,6,5,1976,1976,CompShg,Plywood,None,0.0,TA,TA,CBlock,TA,TA,422.0,480.0,1029.0,TA,Y,1117,0,1117,1.0,1,0,3,TA,6,1,672.0,144,0,0,No Feature,107000.0,1117,88.42510955605314,33.421549934136806,33.421549934136806,0.0,0.0,32.07802986469088,25.92296279363144
190,190,RM,11340,Reg,Lvl,OldTown,2Story,4,6,1885,1950,CompShg,VinylSd,None,0.0,TA,TA,PConc,TA,TA,0.0,777.0,777.0,Gd,Y,1246,1044,2290,0.0,2,0,4,TA,11,0,560.0,0,0,0,No Feature,122500.0,2290,106.4894360957931,47.853944456021594,35.298725189445584,32.31098884280702,0.0,27.874719729532707,23.664319132398465
2371,160,RM,1680,Reg,Lvl,BrDale,2Story,6,5,1972,1972,CompShg,HdBoard,BrkFace,504.0,TA,TA,CBlock,TA,TA,276.0,207.0,483.0,TA,Y,483,465,948,0.0,1,1,2,TA,5,0,264.0,0,0,0,No Feature,89000.0,948,40.98780306383839,30.789608636681304,21.97726097583591,21.563858652847824,22.44994432064365,21.97726097583591,16.24807680927192
213,50,RL,6001,IR1,Bnk,SWISU,1.5Fin,6,5,1940,1950,CompShg,VinylSd,None,0.0,TA,TA,CBlock,Fa,TA,368.0,232.0,600.0,Ex,N,600,319,919,0.0,1,0,3,TA,5,0,231.0,0,0,0,No Feature,95000.0,919,77.46612162745726,30.315012782448235,24.49489742783178,17.86057109949175,0.0,24.49489742783178,15.198684153570664
1864,20,RL,11700,Reg,Lvl,NWAmes,1Story,6,6,1968,1968,CompShg,MetalSd,BrkFace,41.0,TA,TA,CBlock,TA,TA,0.0,912.0,912.0,Ex,Y,1152,0,1152,1.0,1,1,3,TA,7,0,412.0,0,126,0,No Feature,143450.0,1152,108.16653826391968,33.94112549695428,33.94112549695428,0.0,6.4031242374328485,30.199337741083,20.29778313018444
37,60,RL,12858,IR1,Lvl,NridgHt,2Story,9,5,2009,2010,CompShg,VinylSd,Stone,162.0,Ex,TA,PConc,Ex,TA,0.0,1590.0,1590.0,Ex,Y,1627,707,2334,0.0,2,1,3,Ex,10,1,751.0,144,133,0,No Feature,376162.0,2334,113.39312148450628,48.31148931672465,40.33608806019741,26.589471600616662,12.727922061357855,39.87480407475377,27.40437921208944
146,20,RL,9300,Reg,Lvl,NAmes,1Story,5,5,1960,1960,CompShg,MetalSd,BrkFace,324.0,TA,TA,CBlock,TA,TA,697.0,571.0,1268.0,TA,Y,1264,0,1264,1.0,1,0,3,TA,6,2,461.0,0,0,143,No Feature,167500.0,1264,96.43650760992955,35.552777669262355,35.552777669262355,0.0,18.0,35.608987629529715,21.470910553583888
809,90,RL,7018,Reg,Bnk,SawyerW,SFoyer,5,5,1979,1979,CompShg,Plywood,Stone,275.0,TA,TA,CBlock,Gd,TA,1086.0,0.0,1086.0,TA,Y,1224,0,1224,2.0,0,2,2,TA,6,2,528.0,120,0,0,No Feature,153337.0,1224,83.773504164503,34.9857113690718,34.9857113690718,0.0,16.583123951777,32.95451410656816,22.978250586152114
767,70,RH,6629,Reg,Lvl,Edwards,2Story,6,6,1925,1950,CompShg,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,551.0,121.0,672.0,TA,N,697,672,1369,1.0,2,0,3,TA,6,0,300.0,147,0,0,No Feature,103600.0,1369,81.4186710773395,37.0,26.40075756488817,25.92296279363144,0.0,25.92296279363144,17.320508075688775
262,20,RL,10650,Reg,Lvl,CollgCr,1Story,5,6,1976,1976,CompShg,HdBoard,None,0.0,TA,TA,CBlock,TA,Gd,182.0,0.0,894.0,TA,Y,894,0,894,1.0,1,0,3,TA,5,0,308.0,365,0,0,No Feature,128200.0,894,103.19883720275146,29.899832775452108,29.899832775452108,0.0,0.0,29.899832775452108,17.549928774784245
101,160,FV,2117,Reg,Lvl,Somerst,2Story,6,5,2000,2000,CompShg,MetalSd,BrkFace,216.0,Gd,TA,PConc,Gd,TA,378.0,378.0,756.0,Ex,Y,769,804,1573,0.0,2,1,3,Gd,5,0,440.0,0,32,0,No Feature,177500.0,1573,46.010868281309364,39.66106403010388,27.730849247724095,28.35489375751565,14.696938456699069,27.49545416973504,20.97617696340303
48,60,RL,13650,Reg,Lvl,NridgHt,2Story,8,5,2002,2002,CompShg,VinylSd,BrkFace,232.0,Gd,TA,PConc,Gd,TA,578.0,1093.0,1671.0,Ex,Y,1687,563,2250,1.0,2,1,3,Gd,7,1,756.0,238,130,0,No Feature,320000.0,2250,116.83321445547922,47.43416490252569,41.0731055558257,23.727621035409346,15.231546211727817,40.87786687193939,27.49545416973504
489,60,RL,8433,IR1,Lvl,Gilbert,2Story,6,5,2000,2000,CompShg,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,683.0,111.0,794.0,Ex,Y,819,695,1514,1.0,2,1,3,TA,7,1,394.0,0,72,0,No Feature,190000.0,1514,91.8313671900838,38.91015291668744,28.61817604250837,26.362852652928137,0.0,28.178005607210743,19.849433241279208
2369,160,RM,1680,Reg,Lvl,BrDale,2Story,6,5,1971,1971,CompShg,CemntBd,BrkFace,236.0,TA,TA,CBlock,TA,TA,0.0,672.0,672.0,TA,Y,672,546,1218,0.0,1,1,3,TA,7,0,0.0,201,0,0,No Feature,91500.0,1218,40.98780306383839,34.899856733230294,25.92296279363144,23.366642891095847,15.362291495737216,25.92296279363144,0.0
707,190,RM,6000,Reg,Lvl,OldTown,1.5Fin,5,4,1954,1954,CompShg,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,0.0,811.0,811.0,TA,Y,811,576,1387,0.0,2,0,3,Gd,7,0,256.0,0,0,0,No Feature,93000.0,1387,77.45966692414834,37.242448899072144,28.478061731796284,24.0,0.0,28.478061731796284,16.0
1556,70,C (all),8500,Reg,Lvl,IDOTRR,2Story,4,4,1920,1950,CompShg,BrkFace,None,0.0,TA,Fa,BrkTil,TA,TA,0.0,649.0,649.0,TA,N,649,668,1317,0.0,1,0,3,TA,6,0,250.0,0,54,0,No Feature,40000.0,1317,92.19544457292888,36.29049462324811,25.475478405713993,25.84569596664017,0.0,25.475478405713993,15.811388300841896
2034,70,RM,6882,Reg,Lvl,IDOTRR,2Story,6,7,1914,2006,CompShg,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,0.0,684.0,684.0,TA,Y,773,582,1355,0.0,1,1,3,Gd,7,0,0.0,136,0,0,No Feature,127000.0,1355,82.95782060782456,36.810324638611924,27.80287754891569,24.124676163629637,0.0,26.153393661244042,0.0
308,30,C (all),8712,Reg,Lvl,IDOTRR,1Story,4,7,1896,1950,CompShg,Wd Sdng,None,0.0,Fa,Fa,CBlock,TA,TA,0.0,756.0,756.0,Gd,Y,952,0,952,0.0,1,0,3,TA,5,0,330.0,0,0,0,No Feature,50138.0,952,93.33809511662427,30.854497241083024,30.854497241083024,0.0,0.0,27.49545416973504,18.16590212458495
2176,20,RL,7917,IR1,Lvl,Edwards,1Story,6,7,1976,1976,CompShg,HdBoard,BrkFace,174.0,TA,Gd,CBlock,TA,Gd,751.0,392.0,1143.0,TA,Y,1113,0,1113,1.0,1,1,3,TA,6,1,504.0,370,30,0,No Feature,148000.0,1113,88.97752525216691,33.36165463522455,33.36165463522455,0.0,13.19090595827292,33.80828300875393,22.44994432064365
1549,30,RM,6900,Reg,Lvl,IDOTRR,1Story,5,6,1940,1955,CompShg,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,403.0,212.0,740.0,Ex,Y,778,0,778,0.0,1,0,2,TA,4,1,924.0,0,25,0,No Feature,120500.0,778,83.06623862918075,27.892651361962706,27.892651361962706,0.0,0.0,27.202941017470888,30.397368307141328
909,50,RL,9900,Reg,Lvl,SWISU,1.5Fin,6,7,1940,1950,CompShg,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,0.0,778.0,778.0,TA,Y,944,545,1489,0.0,2,0,3,TA,7,1,240.0,335,0,0,No Feature,139500.0,1489,99.498743710662,38.58756276314948,30.72458299147443,23.345235059857504,0.0,27.892651361962706,15.491933384829668
892,20,RL,13286,IR1,Lvl,Edwards,1Story,9,5,2007,2008,CompShg,CemntBd,Stone,340.0,Ex,TA,PConc,Ex,TA,1234.0,464.0,1698.0,Ex,Y,1698,0,1698,1.0,2,0,3,Ex,8,1,768.0,327,64,0,No Feature,320000.0,1698,115.26491226735047,41.20679555607303,41.20679555607303,0.0,18.439088914585774,41.20679555607303,27.712812921102035
2045,70,RL,12888,Reg,Bnk,Sawyer,2Story,7,8,1937,1980,CompShg,Wd Sdng,None,0.0,TA,Gd,CBlock,TA,TA,288.0,717.0,1005.0,TA,Y,1262,1005,2267,1.0,1,1,3,TA,7,2,498.0,521,0,0,No Feature,219000.0,2267,113.525327570547,47.61302342846965,35.52463933666322,31.701734968294716,0.0,31.701734968294716,22.315913604421397
2927,20,RL,8885,IR1,Low,Mitchel,1Story,5,5,1983,1983,CompShg,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,301.0,239.0,864.0,TA,Y,902,0,902,1.0,1,0,2,TA,5,0,484.0,164,0,0,No Feature,131000.0,902,94.26027795418386,30.033314835362415,30.033314835362415,0.0,0.0,29.393876913398138,22.0
1732,60,RL,8857,IR1,Lvl,Gilbert,2Story,6,5,2006,2006,CompShg,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,0.0,738.0,738.0,Ex,Y,738,757,1495,0.0,2,1,3,Gd,7,1,440.0,100,30,0,No Feature,171925.0,1495,94.11163583744573,38.66522985836241,27.16615541441225,27.51363298439521,0.0,27.16615541441225,20.97617696340303
998,20,RL,14137,IR1,Lvl,Gilbert,1Story,5,5,1996,1997,CompShg,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,450.0,898.0,1348.0,Gd,Y,1384,0,1384,1.0,2,0,3,Gd,7,0,404.0,0,39,0,No Feature,177900.0,1384,118.89911690168266,37.20215047547655,37.20215047547655,0.0,0.0,36.71511950137164,20.09975124224178
2203,70,RL,6720,Reg,Lvl,Crawfor,2Story,6,7,1921,1950,CompShg,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,0.0,585.0,585.0,TA,N,851,585,1436,0.0,1,0,3,TA,7,1,228.0,184,0,0,No Feature,141500.0,1436,81.97560612767678,37.89459064299283,29.171904291629644,24.186773244895647,0.0,24.186773244895647,15.0996688705415
356,60,RL,7500,Reg,Lvl,Gilbert,2Story,6,5,1998,1999,CompShg,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,476.0,476.0,952.0,Gd,Y,952,684,1636,1.0,2,1,3,TA,7,1,440.0,0,84,0,No Feature,191000.0,1636,86.60254037844386,40.44749683231337,30.854497241083024,26.153393661244042,0.0,30.854497241083024,20.97617696340303
2475,20,RL,13072,Reg,Lvl,SawyerW,1Story,6,5,2004,2004,CompShg,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,941.0,217.0,1158.0,Ex,Y,1158,0,1158,1.0,1,1,3,Gd,5,0,576.0,0,50,0,No Feature,158000.0,1158,114.33284742365161,34.02939905434711,34.02939905434711,0.0,0.0,34.02939905434711,24.0
2264,20,RL,10656,IR1,HLS,Timber,1Story,8,5,2006,2007,CompShg,VinylSd,Stone,274.0,Gd,TA,PConc,Gd,TA,0.0,1638.0,1638.0,Ex,Y,1646,0,1646,0.0,2,0,3,Gd,6,1,870.0,192,80,0,No Feature,248900.0,1646,103.22790320451152,40.570925550201586,40.570925550201586,0.0,16.55294535724685,40.47221268969612,29.49576240750525
2201,50,RL,7200,Reg,Lvl,SWISU,1.5Fin,5,7,1937,1950,CompShg,Wd Sdng,BrkFace,252.0,TA,TA,BrkTil,Gd,TA,569.0,162.0,731.0,Ex,Y,981,787,1768,1.0,1,1,3,Gd,7,2,240.0,0,0,0,No Feature,175000.0,1768,84.8528137423857,42.04759208325728,31.32091952673165,28.053520278211074,15.874507866387544,27.03701166919155,15.491933384829668
2545,190,RL,8800,Reg,Lvl,NAmes,1Story,6,7,1965,2000,CompShg,BrkFace,None,0.0,TA,Gd,PConc,TA,TA,901.0,34.0,1187.0,Ex,Y,1565,0,1565,1.0,2,0,3,Gd,7,2,299.0,200,25,0,No Feature,185900.0,1565,93.8083151964686,39.56008088970496,39.56008088970496,0.0,0.0,34.45286635390443,17.291616465790582
2660,75,RM,10800,Reg,Lvl,OldTown,2.5Unf,7,7,1914,1970,CompShg,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,390.0,490.0,880.0,Fa,N,880,888,1768,0.0,1,1,2,TA,6,2,320.0,0,341,0,No Feature,163000.0,1768,103.92304845413264,42.04759208325728,29.664793948382652,29.79932885150268,0.0,29.664793948382652,17.88854381999832
2882,190,C (all),9000,Reg,Lvl,IDOTRR,1.5Fin,5,6,1951,1951,CompShg,WdShing,None,0.0,Fa,Fa,CBlock,TA,TA,0.0,660.0,660.0,TA,N,1060,336,1396,0.0,2,0,4,TA,8,0,0.0,0,0,0,No Feature,115000.0,1396,94.86832980505137,37.36308338453881,32.55764119219941,18.33030277982336,0.0,25.69046515733026,0.0
1379,80,RL,13014,Reg,Lvl,Sawyer,SLvl,6,5,1978,1978,CompShg,HdBoard,BrkFace,39.0,TA,TA,CBlock,TA,TA,528.0,480.0,1008.0,TA,Y,1096,0,1096,1.0,1,0,3,TA,6,1,484.0,168,0,0,No Feature,157500.0,1096,114.07892005098927,33.1058907144937,33.1058907144937,0.0,6.244997998398398,31.74901573277509,22.0
491,60,RL,15896,IR2,Lvl,Gilbert,2Story,7,5,1999,1999,CompShg,VinylSd,BrkFace,210.0,Gd,TA,PConc,Gd,TA,913.0,264.0,1177.0,Ex,Y,1223,1089,2312,1.0,2,1,4,Gd,8,1,658.0,298,0,0,No Feature,245000.0,2312,126.07934009979589,48.08326112068523,34.97141690009142,33.0,14.491376746189438,34.307433596816885,25.65151067676132
1002,120,RL,5395,IR1,HLS,StoneBr,1Story,8,5,1993,1993,CompShg,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,733.0,604.0,1337.0,Gd,Y,1337,0,1337,1.0,2,0,2,Gd,5,1,462.0,96,0,0,No Feature,180000.0,1337,73.45066371381542,36.565010597564445,36.565010597564445,0.0,0.0,36.565010597564445,21.494185260204677
1848,160,FV,5105,IR2,Lvl,Somerst,2Story,7,5,2004,2004,CompShg,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,239.0,312.0,551.0,Ex,Y,551,551,1102,0.0,2,1,2,Gd,4,0,480.0,0,60,0,No Feature,148800.0,1102,71.449282711585,33.19638534539566,23.473389188611005,23.473389188611005,0.0,23.473389188611005,21.908902300206645
1455,60,RL,9473,Reg,Lvl,CollgCr,2Story,8,5,2002,2002,CompShg,VinylSd,No Feature,0.0,Gd,TA,PConc,Gd,TA,804.0,324.0,1128.0,Ex,Y,1128,903,2031,1.0,2,1,3,Gd,7,1,577.0,0,211,0,No Feature,237000.0,2031,97.32933781753577,45.066617356974994,33.58571124749333,30.04995840263344,0.0,33.58571124749333,24.020824298928627
908,30,RL,8400,Reg,Bnk,SWISU,1Story,2,5,1920,1950,CompShg,Wd Sdng,None,0.0,TA,TA,CBlock,TA,Fa,290.0,0.0,290.0,TA,N,438,0,438,0.0,1,0,1,Fa,3,0,246.0,0,0,0,No Feature,60000.0,438,91.6515138991168,20.92844953645635,20.92844953645635,0.0,0.0,17.029386365926403,15.684387141358123
1490,85,RL,12102,Reg,Lvl,Edwards,SFoyer,5,5,1976,1976,CompShg,HdBoard,BrkFace,222.0,TA,TA,CBlock,Gd,Gd,456.0,0.0,456.0,Ex,Y,1033,0,1033,0.0,1,0,3,TA,6,0,504.0,224,0,0,No Feature,165000.0,1033,110.00909053346456,32.14031735997639,32.14031735997639,0.0,14.89966442575134,21.354156504062622,22.44994432064365
1465,60,RL,10905,IR2,Lvl,CollgCr,2Story,7,5,2003,2003,CompShg,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,0.0,1129.0,1129.0,Ex,Y,1129,1198,2327,0.0,2,1,4,Gd,9,1,596.0,0,57,0,No Feature,240000.0,2327,104.42700800080408,48.23898838076935,33.60059523282288,34.61213659975356,0.0,33.60059523282288,24.413111231467404
1627,20,RL,9556,IR1,Lvl,Gilbert,1Story,7,5,1992,1993,CompShg,HdBoard,BrkFace,52.0,TA,TA,PConc,Gd,TA,0.0,1168.0,1168.0,Gd,Y,1187,0,1187,0.0,2,0,3,Gd,6,0,420.0,0,21,0,No Feature,160000.0,1187,97.75479527879949,34.45286635390443,34.45286635390443,0.0,7.211102550927978,34.17601498127012,20.493901531919196
2849,190,RH,6430,Reg,Bnk,SWISU,1.5Fin,6,6,1945,1950,CompShg,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,780.0,0.0,780.0,TA,N,816,524,1340,1.0,1,0,3,TA,6,0,440.0,0,0,0,No Feature,128000.0,1340,80.18728078691782,36.60601043544625,28.5657137141714,22.891046284519195,0.0,27.92848008753788,20.97617696340303
1501,90,RL,6040,Reg,Lvl,Edwards,1Story,4,5,1955,1955,CompShg,AsbShng,None,0.0,TA,TA,PConc,No Feature,No Feature,0.0,0.0,0.0,TA,N,1152,0,1152,0.0,2,0,2,Fa,6,0,0.0,0,0,0,No Feature,82000.0,1152,77.7174369109018,33.94112549695428,33.94112549695428,0.0,0.0,0.0,0.0
626,20,RL,14695,IR1,Lvl,NAmes,1Story,6,8,1966,2008,CompShg,MetalSd,BrkFace,210.0,TA,Gd,CBlock,TA,TA,1387.0,175.0,1562.0,Gd,Y,1567,0,1567,1.0,2,0,2,Gd,5,2,542.0,0,110,342,No Feature,256000.0,1567,121.22293512368029,39.585350825778974,39.585350825778974,0.0,14.491376746189438,39.52214569073901,23.280893453645632
722,70,RM,9000,Reg,Lvl,OldTown,2Story,7,9,1920,1988,CompShg,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,624.0,26.0,650.0,Ex,Y,832,650,1482,0.0,1,0,3,TA,7,0,324.0,0,0,0,No Feature,143000.0,1482,94.86832980505137,38.49675310984031,28.844410203711913,25.495097567963924,0.0,25.495097567963924,18.0
2260,20,RL,8368,IR1,HLS,Timber,1Story,7,5,2006,2007,CompShg,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,0.0,1689.0,1689.0,Ex,Y,1689,0,1689,0.0,2,0,3,Gd,7,0,433.0,100,39,0,No Feature,231713.0,1689,91.47677300823418,41.09744517606904,41.09744517606904,0.0,0.0,41.09744517606904,20.808652046684813
1639,190,RL,41600,IR1,Lvl,Gilbert,1Story,5,5,1969,1990,CompShg,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,1047.0,53.0,1100.0,TA,Y,1424,0,1424,1.0,1,1,3,TA,7,0,828.0,144,0,0,No Feature,155000.0,1424,203.9607805437114,37.73592452822641,37.73592452822641,0.0,0.0,33.166247903554,28.77498913987632
1603,20,RL,6490,Reg,Lvl,Mitchel,1Story,5,7,1983,1983,CompShg,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,534.0,282.0,816.0,Ex,Y,816,0,816,0.0,1,0,2,TA,4,0,264.0,315,0,0,No Feature,128500.0,816,80.56053624449132,28.5657137141714,28.5657137141714,0.0,0.0,28.5657137141714,16.24807680927192
1520,30,RL,7290,Reg,Lvl,SWISU,1Story,7,8,1921,1950,CompShg,WdShing,BrkFace,174.0,TA,TA,BrkTil,TA,TA,0.0,1228.0,1228.0,Ex,Y,1424,0,1424,0.0,2,0,2,TA,7,1,312.0,0,0,0,No Feature,168000.0,1424,85.38149682454625,37.73592452822641,37.73592452822641,0.0,13.19090595827292,35.04283093587046,17.663521732655695
1665,60,RL,7472,IR1,Lvl,NAmes,2Story,7,9,1972,2004,CompShg,HdBoard,BrkFace,138.0,TA,TA,CBlock,TA,TA,626.0,99.0,725.0,Gd,Y,725,754,1479,1.0,1,1,4,Gd,7,0,484.0,0,32,0,No Feature,184000.0,1479,86.44073113989724,38.45776904605882,26.92582403567252,27.459060435491963,11.74734012447073,26.92582403567252,22.0
2635,190,RL,7000,Reg,Lvl,NAmes,SFoyer,5,5,1962,1962,CompShg,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,953.0,72.0,1025.0,TA,Y,1025,0,1025,1.0,1,0,3,TA,6,0,0.0,96,80,0,No Feature,124000.0,1025,83.66600265340756,32.01562118716424,32.01562118716424,0.0,0.0,32.01562118716424,0.0
581,20,RL,11717,IR1,Lvl,NWAmes,1Story,6,6,1970,1970,CompShg,HdBoard,BrkFace,571.0,TA,TA,CBlock,TA,TA,0.0,1442.0,1442.0,TA,Y,1442,0,1442,0.0,2,0,2,TA,6,1,615.0,371,0,0,No Feature,185000.0,1442,108.2450922675019,37.97367509209505,37.97367509209505,0.0,23.895606290697042,37.97367509209505,24.79919353527449
2435,60,RL,11194,IR1,Lvl,Gilbert,2Story,8,5,2000,2000,CompShg,VinylSd,BrkFace,40.0,Gd,TA,PConc,Gd,TA,0.0,1406.0,1406.0,Ex,Y,1454,482,1936,0.0,2,1,3,Gd,7,1,504.0,188,124,0,No Feature,230500.0,1936,105.80170130957252,44.0,38.13135192987524,21.95449840010015,6.324555320336759,37.49666651850535,22.44994432064365
2799,60,RL,11250,IR1,Lvl,CollgCr,2Story,7,5,1998,1998,CompShg,VinylSd,BrkFace,227.0,TA,TA,PConc,Gd,TA,796.0,258.0,1054.0,Ex,Y,1070,869,1939,0.0,2,1,3,Gd,8,1,555.0,128,84,0,No Feature,227000.0,1939,106.06601717798213,44.034077712607996,32.71085446759225,29.478805945967352,15.066519173319364,32.46536616149585,23.558437978779494
883,60,RL,8633,Reg,Lvl,CollgCr,2Story,6,5,2005,2005,CompShg,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,193.0,545.0,738.0,Ex,Y,738,738,1476,1.0,2,1,3,Gd,7,0,540.0,100,35,0,No Feature,173500.0,1476,92.91393867445294,38.41874542459709,27.16615541441225,27.16615541441225,0.0,27.16615541441225,23.2379000772445
2537,85,RL,8400,Reg,Lvl,NAmes,SFoyer,5,6,1968,1968,CompShg,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,744.0,89.0,833.0,Gd,Y,898,0,898,1.0,1,0,3,TA,6,0,326.0,143,0,0,No Feature,140000.0,898,91.6515138991168,29.966648127543394,29.966648127543394,0.0,0.0,28.861739379323623,18.05547008526779
1120,20,RL,10037,Reg,Lvl,Somerst,1Story,8,5,2006,2007,CompShg,VinylSd,No Feature,0.0,Gd,TA,PConc,Ex,TA,666.0,794.0,1460.0,Ex,Y,1460,0,1460,0.0,2,0,3,Gd,6,1,480.0,0,20,0,No Feature,247000.0,1460,100.18482919085105,38.2099463490856,38.2099463490856,0.0,0.0,38.2099463490856,21.908902300206645
774,85,RL,8014,IR1,Lvl,Sawyer,SFoyer,6,5,1978,1978,CompShg,Plywood,BrkFace,23.0,TA,TA,CBlock,Gd,TA,456.0,0.0,456.0,TA,Y,1034,0,1034,0.0,1,0,3,TA,5,1,504.0,0,0,0,No Feature,149900.0,1034,89.52094726934027,32.155870381627054,32.155870381627054,0.0,4.795831523312719,21.354156504062622,22.44994432064365
1447,20,RL,12250,IR1,Lvl,CollgCr,1Story,5,6,1978,1978,CompShg,HdBoard,BrkFace,180.0,TA,TA,CBlock,Gd,TA,781.0,83.0,864.0,Ex,Y,1174,0,1174,1.0,1,0,3,TA,5,0,528.0,211,0,0,No Feature,158000.0,1174,110.67971810589327,34.26368339802363,34.26368339802363,0.0,13.416407864998739,29.393876913398138,22.978250586152114
104,160,FV,2403,IR1,Lvl,Somerst,2Story,7,5,2003,2003,CompShg,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,244.0,286.0,530.0,Ex,Y,530,550,1080,0.0,2,1,2,Gd,4,0,496.0,0,50,0,No Feature,147110.0,1080,49.02040391510457,32.863353450309965,23.021728866442675,23.45207879911715,0.0,23.021728866442675,22.271057451320086
2694,50,RM,8600,Reg,Bnk,IDOTRR,1.5Fin,6,6,1937,1950,CompShg,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,0.0,780.0,780.0,TA,Y,780,596,1376,0.0,2,0,3,TA,7,1,198.0,0,0,0,No Feature,119500.0,1376,92.73618495495704,37.094473981982816,27.92848008753788,24.413111231467404,0.0,27.92848008753788,14.071247279470288
920,50,RL,13680,Reg,HLS,Crawfor,1.5Fin,5,6,1940,1950,CompShg,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,728.0,112.0,840.0,Ex,Y,840,727,1567,1.0,1,1,2,TA,6,2,440.0,0,21,0,No Feature,205000.0,1567,116.96153213770756,39.585350825778974,28.982753492378876,26.962937525425527,0.0,28.982753492378876,20.97617696340303
